Economy,Economy Code,ISO Code,Region,Income Group,Report Year,PARENTHOOD SCORE,Is paid leave of at least 14 weeks available to mothers?,Score,Legal Basis,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Score,Legal Basis,Is there paid leave available to fathers?,Score,Legal Basis,Length of paid paternity leave,Is there paid parental leave?,Score,Legal Basis,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,Score,Legal Basis
"Hong Kong SAR, China",HKG,HKG,East Asia & Pacific,High income,2019,40,No,0,"Employment Ordinance (Cap. 57), Secs. 12(2)(a) and 14(2)",70,No,0,"Employment Ordinance (Cap.57), Sec. 14(4)",Yes,1,"Employment (Amendment) Ordinance 2014, Sec. 15E",3,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Ordinance (Cap. 57), Sec. 15"
"Hong Kong SAR, China",HKG,HKG,East Asia & Pacific,High income,2020,40,No,0,"Employment Ordinance (Cap. 57), Secs. 12(2)(a) and 14(2)",70,No,0,"Employment Ordinance (Cap.57), Sec. 14(4)",Yes,1,"Employment Ordinance (Cap. 57), Secs. 15E, 15H and 15I; Employment (Amendment) (No. 3) Ordinance 2018, Sec. 3",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Ordinance (Cap. 57), Sec. 15"
"Hong Kong SAR, China",HKG,HKG,East Asia & Pacific,High income,2021,40,No,0,"Employment Ordinance (Cap. 57), Secs. 12(2)(a) and 14(2)",70,No,0,"Employment Ordinance (Cap.57), Sec. 14(4)",Yes,1,"Employment Ordinance (Cap. 57), Secs. 15E, 15H and 15I; Employment (Amendment) (No. 3) Ordinance 2018, Sec. 3",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Ordinance (Cap. 57), Sec. 15"
"Hong Kong SAR, China",HKG,HKG,East Asia & Pacific,High income,2022,60,Yes,1,"Employment Ordinance (Cap. 57), Secs. 12(2)(a) and 14(2)",98,No,0,"Employment Ordinance (Cap. 57), Sec. 14(4); Reimbursement of Maternity Leave Pay Scheme by the Labour Department",Yes,1,"Employment Ordinance (Cap. 57), Secs. 15E, 15H and 15I; Employment (Amendment) (No. 3) Ordinance 2018, Sec. 3",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Ordinance (Cap. 57), Sec. 15"
"Hong Kong SAR, China",HKG,HKG,East Asia & Pacific,High income,2023,60,Yes,1,"Employment Ordinance (Cap. 57), Secs. 12(2)(a) and 14(2)",98,No,0,"Employment Ordinance (Cap. 57), Sec. 14(4); Reimbursement of Maternity Leave Pay Scheme by the Labour Department",Yes,1,"Employment Ordinance (Cap. 57), Secs. 15E, 15H and 15I; Employment (Amendment) (No. 3) Ordinance 2018, Sec. 3",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Ordinance (Cap. 57), Sec. 15"
Hungary,HUN,HUN,High income: OECD,High income,1971,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1972,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1973,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1974,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1975,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1976,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1977,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1978,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1979,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1980,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1981,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1982,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1983,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1984,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1985,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,1053,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1986,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1987,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1988,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1989,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1990,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1991,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1992,80,Yes,1,Labor Code of 1967,84,Yes,1,Labor Code of 1967,No,0,No applicable provisions could be located,0,Yes,1,Labor Code of 1967,323,0,0,Yes,1,Decree of 1953
Hungary,HUN,HUN,High income: OECD,High income,1993,100,Yes,1,Labor Code of 1967,168,Yes,1,Labor Code of 1967,Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Labor Code of March, 30 1992",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1994,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Labor Code of March, 30 1992",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Labor Code of March, 30 1992",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1995,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Labor Code of March, 30 1992",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Labor Code of March, 30 1992",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1996,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Labor Code of March, 30 1992",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Labor Code of March, 30 1992",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1997,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Labor Code of March, 30 1992",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Labor Code of March, 30 1992",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1998,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,1999,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2000,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2001,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2002,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",2,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2003,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2004,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2005,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2006,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2007,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2008,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2009,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2010,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2011,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2012,100,Yes,1,"Labor Code of March, 30 1992, Sec. 38(1)",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code of March, 30 1992, Sec. 132 (2)(a)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code of March, 30 1992"
Hungary,HUN,HUN,High income: OECD,High income,2013,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2014,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2015,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2016,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2017,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2018,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2019,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2020,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 18",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2021,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 6",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2022,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 6",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Hungary,HUN,HUN,High income: OECD,High income,2023,100,Yes,1,"Labor Code, Sec. 127",168,Yes,1,"Act No. 83 of 1997, Sec. 6",Yes,1,"Labor Code, Sec. 118(4)",7,Yes,1,"Act No. 83 of 1997, Sec. 42A",225,0,0,Yes,1,"Labor Code, Sec. 65"
Iceland,ISL,ISL,High income: OECD,High income,1971,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Iceland,ISL,ISL,High income: OECD,High income,1972,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Iceland,ISL,ISL,High income: OECD,High income,1973,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Iceland,ISL,ISL,High income: OECD,High income,1974,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Iceland,ISL,ISL,High income: OECD,High income,1975,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Iceland,ISL,ISL,High income: OECD,High income,1976,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
